            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  1.925659925336480E-02,  1.457643187079417E-03,  1.760308430185014E+00,  6.326455769334195E+00,  2.531740910275880E+02,  2.459595046423454E+06,  5.315139794602055E+02,  5.186329821039765E+01,  5.362480528051792E+01,  1.486263569012772E-03,  1.514883950946127E-03,  6.773105015330142E-01,
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  1.576530474598522E-02,  1.462108911996886E-03,  2.016049196434736E+00,  6.696845821705099E+00,  2.655357384776072E+02,  2.459605862313822E+06,  5.319084128968071E+02,  1.274910945897326E+02,  1.289073736202160E+02,  1.485528725056314E-03,  1.508948538115741E-03,  6.768082460651771E-01,
2459617.060000000, A.D. 2022-Feb-06 13:26:24.0000,  1.463123250965666E-02,  1.467419713513127E-03,  2.261868652933691E+00,  5.507345681345212E+00,  2.718226970671040E+02,  2.459617341853443E+06,  5.299380527541549E+02,  2.106351356158941E+02,  2.097940582763994E+02,  1.489208671846308E-03,  1.510997630179488E-03,  6.793246835720412E-01,
2459628.018000000, A.D. 2022-Feb-17 12:25:55.2000,  1.733560031802242E-02,  1.458927042615134E-03,  2.499289573947353E+00,  3.243599062325104E+00,  2.874008190928603E+02,  2.459628157776875E+06,  5.323728664019601E+02,  2.855865845775208E+02,  2.836622825525520E+02,  1.484664594634029E-03,  1.510402146652924E-03,  6.762177840374520E-01,
2459638.976000000, A.D. 2022-Feb-28 11:25:26.4000,  1.949422263727982E-02,  1.457176795419334E-03,  2.709839122864757E+00,  1.998755744205217E-01,  3.100919387751223E+02,  2.459638986752397E+06,  5.315759275478295E+02,  3.542842844120024E+02,  3.540562848930879E+02,  1.486148097300072E-03,  1.515119399180809E-03,  6.772315700236602E-01,
2459649.934000000, A.D. 2022-Mar-11 10:24:57.6000,  1.848991831685335E-02,  1.459309242137992E-03,  2.896626686637748E+00,  3.566806972264670E+02,  3.325418729834420E+02,  2.459649814260506E+06,  5.312263247305602E+02,  6.360877111818485E+01,  6.552607352321678E+01,  1.486800053684104E-03,  1.514290865230216E-03,  6.776772596549939E-01,
2459660.892000000, A.D. 2022-Mar-22 09:24:28.8000,  1.571486752342315E-02,  1.463039202873318E-03,  3.047273246968192E+00,  3.527476368710041E+02,  3.474718811276698E+02,  2.459660626842581E+06,  5.314420112140722E+02,  1.409157923007059E+02,  1.420339903840285E+02,  1.486397746547425E-03,  1.509756290221533E-03,  6.774022233913816E-01,
2459671.850000000, A.D. 2022-Apr-02 08:24:00.0000,  1.572376222097890E-02,  1.462987129531564E-03,  3.165286220671916E+00,  3.486486328942525E+02,  3.577578489942757E+02,  2.459672107828573E+06,  5.314631814680049E+02,  2.229736064320600E+02,  2.217628937986855E+02,  1.486358273600848E-03,  1.509729417670133E-03,  6.773752398155030E-01,
2459682.808000000, A.D. 2022-Apr-13 07:23:31.2000,  1.854389643960452E-02,  1.456971072272717E-03,  3.243836067349935E+00,  3.443032249220197E+02,  1.590642884969743E+01,  2.459682925390935E+06,  5.324616909666141E+02,  2.974938242570922E+02,  2.955888145367311E+02,  1.484499476835808E-03,  1.512027881398898E-03,  6.761049782688916E-01,
2459693.766000000, A.D. 2022-Apr-24 06:23:02.4000,  2.035024964174709E-02,  1.458336208781291E-03,  3.283093148080186E+00,  3.399512825082983E+02,  3.961768496078726E+01,  2.459693753895341E+06,  5.302469756787810E+02,  6.418458664250720E+00,  6.685899539537728E+00,  1.488630205078892E-03,  1.518924201376493E-03,  6.789289076833600E-01,
2459704.724000000, A.D. 2022-May-05 05:22:33.6000,  1.841547750378578E-02,  1.457483345887473E-03,  3.283460117925520E+00,  3.354949035178129E+02,  6.005185273449604E+01,  2.459704576201882E+06,  5.322854461278065E+02,  7.867078699155145E+01,  8.074886770067297E+01,  1.484827146806498E-03,  1.512170947725523E-03,  6.763288431402289E-01,
2459715.682000000, A.D. 2022-May-16 04:22:04.8000,  1.596854304979580E-02,  1.460876878272091E-03,  3.241319938908179E+00,  3.311247554915724E+02,  7.358679089222376E+01,  2.459715385522776E+06,  5.324164803558496E+02,  1.578493599613561E+02,  1.585267477251130E+02,  1.484583514026845E-03,  1.508290149781600E-03,  6.761623903140411E-01,
2459726.640000000, A.D. 2022-May-27 03:21:36.0000,  1.578866817973962E-02,  1.464164019824658E-03,  3.161525134199478E+00,  3.268018663650627E+02,  8.465321087515548E+01,  2.459726867332389E+06,  5.307700226337415E+02,  2.393387828045808E+02,  2.377981707726856E+02,  1.487652064640167E-03,  1.511140109455675E-03,  6.782598576566905E-01,
2459737.598000000, A.D. 2022-Jun-07 02:21:07.2000,  1.850258639535888E-02,  1.458312683368981E-03,  3.041681198394945E+00,  3.226928779401030E+02,  1.037972667433776E+02,  2.459737687147028E+06,  5.317606542783744E+02,  3.125951180827080E+02,  3.110096911245640E+02,  1.485803898365042E-03,  1.513295113361102E-03,  6.769963085902582E-01,
2459748.556000000, A.D. 2022-Jun-18 01:20:38.4000,  1.957469961760117E-02,  1.457792884193950E-03,  2.889491945229811E+00,  3.187851794462729E+02,  1.285873753826783E+02,  2.459748518324299E+06,  5.311735808074743E+02,  2.001233707967715E+01,  2.079799650085349E+01,  1.486898475208016E-03,  1.516004066222082E-03,  6.777445509483710E-01,
2459759.514000000, A.D. 2022-Jun-29 00:20:09.6000,  1.726367157472499E-02,  1.459265287235951E-03,  2.701318104616468E+00,  3.152671577298239E+02,  1.483246894938872E+02,  2.459759340979185E+06,  5.322462116630359E+02,  9.208967313477753E+01,  9.406468300579530E+01,  1.484900115145087E-03,  1.510534943054223E-03,  6.763786986386582E-01,
2459770.472000000, A.D. 2022-Jul-09 23:19:40.8000,  1.489752768192755E-02,  1.465575754260810E-03,  2.489818687501158E+00,  3.122759002729867E+02,  1.595718387836318E+02,  2.459770147658276E+06,  5.307232900306012E+02,  1.721357066769040E+02,  1.723650542944983E+02,  1.487739393052301E-03,  1.509903031843792E-03,  6.783195815266418E-01,
2459781.430000000, A.D. 2022-Jul-20 22:19:12.0000,  1.598575668763446E-02,  1.462521050319373E-03,  2.252610821497513E+00,  3.100157352969128E+02,  1.701908325960001E+02,  2.459781633216183E+06,  5.315049689027287E+02,  2.519895892412225E+02,  2.502584783839357E+02,  1.486280366629927E-03,  1.510039682940481E-03,  6.773219839189950E-01,
2459792.388000000, A.D. 2022-Jul-31 21:18:43.2000,  1.896866695343589E-02,  1.456408018432500E-03,  2.004459604347811E+00,  3.088800442262158E+02,  1.886121923460404E+02,  2.459792457376978E+06,  5.324246647283771E+02,  3.230619857930236E+02,  3.217306359726924E+02,  1.484568300086469E-03,  1.512728581740437E-03,  6.761519964212371E-01,
2459803.346000000, A.D. 2022-Aug-11 20:18:14.4000,  2.012181098530864E-02,  1.459389020611500E-03,  1.749556749772664E+00,  3.093483421495178E+02,  2.095362694555091E+02,  2.459803289471727E+06,  5.298585720532420E+02,  2.995198974440218E+01,  3.112875195901329E+01,  1.489357592578907E-03,  1.519326164546314E-03,  6.794265847299078E-01,
2459814.304000000, A.D. 2022-Aug-22 19:17:45.6000,  1.719905313934264E-02,  1.460714473432516E-03,  1.512034656600093E+00,  3.122638740987045E+02,  2.215496177106650E+02,  2.459814109671205E+06,  5.315067581396703E+02,  1.032870677351600E+02,  1.051953900597693E+02,  1.486277031069668E-03,  1.511839588706820E-03,  6.773197038171969E-01,
2459825.262000000, A.D. 2022-Sep-02 18:17:16.8000,  1.535941679453809E-02,  1.463568905658356E-03,  1.307437330685221E+00,  3.183566854289771E+02,  2.200825442470819E+02,  2.459825587562566E+06,  5.314412695783797E+02,  1.869826168940980E+02,  1.867726542915952E+02,  1.486399129410003E-03,  1.509229353161650E-03,  6.774031687181670E-01,
2459836.220000000, A.D. 2022-Sep-13 17:16:48.0000,  1.707069677586909E-02,  1.460647993536154E-03,  1.176114119205168E+00,  3.283929396026458E+02,  2.187483334204560E+02,  2.459836395782502E+06,  5.316471797896590E+02,  2.665457286652436E+02,  2.645960084630894E+02,  1.486015310302630E-03,  1.511382627069105E-03,  6.771408063190149E-01,
2459847.178000000, A.D. 2022-Sep-24 16:16:19.2000,  1.972401599467200E-02,  1.457605834536347E-03,  1.144046092568381E+00,  3.407521846852914E+02,  2.244605934842472E+02,  2.459847221679811E+06,  5.311544662735818E+02,  3.367992729615909E+02,  3.358882693478309E+02,  1.486934147443547E-03,  1.516262460350747E-03,  6.777689407860025E-01,
2459858.136000000, A.D. 2022-Oct-05 15:15:50.4000,  1.952796128357786E-02,  1.458299664313503E-03,  1.227303491699071E+00,  3.524335612029401E+02,  2.326581504150510E+02,  2.459858050924942E+06,  5.309346825774142E+02,  4.516929879721698E+01,  4.678384338656756E+01,  1.487344469529825E-03,  1.516389274746147E-03,  6.780495074316593E-01,
2459869.094000000, A.D. 2022-Oct-16 14:15:21.6000,  1.669780526730682E-02,  1.459083696414346E-03,  1.396377747296548E+00,  5.858180988942507E-01,  2.366693046608945E+02,  2.459868866263594E+06,  5.328054346380734E+02,  1.213391947993766E+02,  1.229556872350655E+02,  1.483860917051031E-03,  1.508638137687716E-03,  6.756687837550728E-01,
2459880.052000000, A.D. 2022-Oct-27 13:14:52.8000,  1.512606257119634E-02,  1.465846581873895E-03,  1.622285652995368E+00,  5.123067499362638E+00,  2.374864490123103E+02,  2.459880345581380E+06,  5.303915907316004E+02,  2.042869051920114E+02,  2.035860845163508E+02,  1.488359602347444E-03,  1.510872622820992E-03,  6.787437928709065E-01,
2459891.010000000, A.D. 2022-Nov-07 12:14:24.0000,  1.714713628055319E-02,  1.460610064290467E-03,  1.868294019851975E+00,  6.692079948168157E+00,  2.481672923515702E+02,  2.459891159994444E+06,  5.316058705595062E+02,  2.802620733346934E+02,  2.783215497949265E+02,  1.486092291335476E-03,  1.511574518380484E-03,  6.771934245592623E-01,
2459901.968000000, A.D. 2022-Nov-18 11:13:55.2000,  1.904362615258274E-02,  1.456362405581772E-03,  2.122543199591928E+00,  6.398313062089132E+00,  2.692679506156741E+02,  2.459901990902434E+06,  5.323886535944915E+02,  3.478070041270613E+02,  3.473351403669510E+02,  1.484635244144203E-03,  1.512908082706634E-03,  6.761977318062903E-01,
2459912.926000000, A.D. 2022-Nov-29 10:13:26.4000,  1.853626366991206E-02,  1.459010644758776E-03,  2.366027667702265E+00,  4.621446126831382E+00,  2.902500936811657E+02,  2.459912818968082E+06,  5.313517755947182E+02,  5.687159957490675E+01,  5.867292709443623E+01,  1.486566024552616E-03,  1.514121404346456E-03,  6.775172616993105E-01,
2459923.884000000, A.D. 2022-Dec-10 09:12:57.6000,  1.609558287922777E-02,  1.461747217635438E-03,  2.592130633504251E+00,  2.044984955816843E+00,  3.045704927921017E+02,  2.459923633140304E+06,  5.318380335841365E+02,  1.334167277476113E+02,  1.347380650066431E+02,  1.485659777718033E-03,  1.509572337800629E-03,  6.768978096092636E-01,
2459934.842000000, A.D. 2022-Dec-21 08:12:28.8000,  1.533761626838505E-02,  1.464269666861209E-03,  2.793585470073361E+00,  3.587245894890205E+02,  3.137806264819891E+02,  2.459935113555313E+06,  5.310774514338464E+02,  2.157830965482816E+02,  2.147712188047257E+02,  1.487077897006694E-03,  1.509886127152180E-03,  6.778672282697045E-01,
2459945.800000000, A.D. 2023-Jan-01 07:12:00.0000,  1.764987094653961E-02,  1.458013088696578E-03,  2.964443770992615E+00,  3.550634199403675E+02,  3.300665833794595E+02,  2.459945928710234E+06,  5.326179100422138E+02,  2.914466240812417E+02,  2.895491836652134E+02,  1.484209189346207E-03,  1.510405289995835E-03,  6.759066738320298E-01,
2459956.758000000, A.D. 2023-Jan-12 06:11:31.2000,  2.001816635891637E-02,  1.457975527859143E-03,  3.103196389769896E+00,  3.509929448644518E+02,  3.540945625711188E+02,  2.459956758318149E+06,  5.307134892740556E+02,  3.598311539097604E+02,  3.598242206324276E+02,  1.487757709183335E-03,  1.517539890507527E-03,  6.783321081445119E-01,
2459967.716000000, A.D. 2023-Jan-23 05:11:02.4000,  1.878470286361799E-02,  1.459458842376563E-03,  3.201605675743044E+00,  3.468112973255193E+02,  1.641690319880786E+01,  2.459967584323033E+06,  5.309053814310588E+02,  6.990801048206023E+01,  7.194558236563182E+01,  1.487399194280711E-03,  1.515339546184859E-03,  6.780869295949077E-01,
2459978.674000000, A.D. 2023-Feb-03 04:10:33.6000,  1.640595473932204E-02,  1.459482216613539E-03,  3.266793699875069E+00,  3.424493029333655E+02,  2.887211988379115E+01,  2.459978392215712E+06,  5.328243517051536E+02,  1.501415306613526E+02,  1.510610919804300E+02,  1.483825795454809E-03,  1.508169374296079E-03,  6.756447952273987E-01,
2459989.632000000, A.D. 2023-Feb-14 03:10:04.8000,  1.599361941733538E-02,  1.463770640015591E-03,  3.285882635457847E+00,  3.380440039376019E+02,  3.873557395057490E+01,  2.459989871336322E+06,  5.308181502486731E+02,  2.329559362856990E+02,  2.315106683017189E+02,  1.487562142786962E-03,  1.511353645558333E-03,  6.781983619651104E-01,
2460000.590000000, A.D. 2023-Feb-25 02:09:36.0000,  1.847516491849554E-02,  1.459088165479198E-03,  3.270912887706291E+00,  3.336425210081097E+02,  5.712929594900798E+01,  2.460000689331172E+06,  5.313590443525463E+02,  3.072194834782642E+02,  3.055099712454947E+02,  1.486552467475810E-03,  1.514016769472422E-03,  6.775079935614063E-01,
2460011.548000000, A.D. 2023-Mar-08 01:09:07.2000,  1.998562547209803E-02,  1.457796584730239E-03,  3.210200617744451E+00,  3.292561269755230E+02,  8.376631730083989E+01,  2.460011522984998E+06,  5.308376482065057E+02,  1.327890456378113E+01,  1.381802747616111E+01,  1.487525716581960E-03,  1.517254848433682E-03,  6.781734513674760E-01,
2460022.506000000, A.D. 2023-Mar-19 00:08:38.4000,  1.777417875361664E-02,  1.459402983242969E-03,  3.115339400975862E+00,  3.250473436274905E+02,  1.058210266554120E+02,  2.460022348588606E+06,  5.317562660326133E+02,  8.370449508773179E+01,  8.573350287516800E+01,  1.485812072615925E-03,  1.512221161988882E-03,  6.770018954095798E-01,
2460033.464000000, A.D. 2023-Mar-29 23:08:09.6000,  1.507434371494472E-02,  1.464291725064115E-03,  2.979624653861355E+00,  3.209651918735909E+02,  1.168140041474890E+02,  2.460033153199167E+06,  5.312784546105154E+02,  1.651217863821201E+02,  1.655573783302093E+02,  1.486702793982578E-03,  1.509113862901040E-03,  6.776107648933719E-01,
2460044.422000000, A.D. 2023-Apr-09 22:07:40.8000,  1.568788949292877E-02,  1.464856228997707E-03,  2.812948323292642E+00,  3.172842358455508E+02,  1.265296543392280E+02,  2.460044634446944E+06,  5.304753156152983E+02,  2.473021404425666E+02,  2.456563531289549E+02,  1.488202993096450E-03,  1.511549757195193E-03,  6.786366667833280E-01,
2460055.380000000, A.D. 2023-Apr-20 21:07:12.0000,  1.817683319849416E-02,  1.456707380199620E-03,  2.614731738953043E+00,  3.138931917837078E+02,  1.481561958033811E+02,  2.460055459987124E+06,  5.329050951948493E+02,  3.173744540011190E+02,  3.159400818567145E+02,  1.483675909731432E-03,  1.510644439263244E-03,  6.755424244318230E-01,
2460066.338000000, A.D. 2023-May-01 20:06:43.2000,  1.947175093547973E-02,  1.458665788772697E-03,  2.390088481151083E+00,  3.112429311158415E+02,  1.725384267110588E+02,  2.460066292823962E+06,  5.307804396710596E+02,  2.397855723204325E+01,  2.490590997473269E+01,  1.487632600248231E-03,  1.516599411723765E-03,  6.782465462048727E-01,
2460077.296000000, A.D. 2023-May-12 19:06:14.4000,  1.747706667525636E-02,  1.461149404402861E-03,  2.148841274210885E+00,  3.093569150600651E+02,  1.906980287991838E+02,  2.460077115335919E+06,  5.310440491448848E+02,  9.594058496950294E+01,  9.792766172459829E+01,  1.487140253773518E-03,  1.513131103144176E-03,  6.779098656310923E-01,
2460088.254000000, A.D. 2023-May-23 18:05:45.6000,  1.569593758364579E-02,  1.462387876769372E-03,  1.894953141241354E+00,  3.088734506985998E+02,  1.962647504894196E+02,  2.460087917084033E+06,  5.318124369482781E+02,  1.791761015183161E+02,  1.792014663599125E+02,  1.485707448142982E-03,  1.509027019516592E-03,  6.769303893414063E-01,
2460099.212000000, A.D. 2023-Jun-03 17:05:16.8000,  1.699341697103375E-02,  1.460826032283307E-03,  1.646811641238939E+00,  3.102025497212516E+02,  2.030027800080467E+02,  2.460099401279623E+06,  5.316126791535966E+02,  2.593765524967297E+02,  2.574704454668777E+02,  1.486079602622825E-03,  1.511333172962343E-03,  6.771847514494415E-01,
2460110.170000000, A.D. 2023-Jun-14 16:04:48.0000,  1.927287089977282E-02,  1.456793558270428E-03,  1.417547821784954E+00,  3.144356117390963E+02,  2.170167940500719E+02,  2.460110227422202E+06,  5.319657912005983E+02,  3.294533526717832E+02,  3.283072168486898E+02,  1.485421902835471E-03,  1.514050247400514E-03,  6.767352449252663E-01,
2460121.128000000, A.D. 2023-Jun-25 15:04:19.2000,  1.959238435916442E-02,  1.458778126652273E-03,  1.242423986293752E+00,  3.221558989891499E+02,  2.295324517972648E+02,  2.460121057356943E+06,  5.306211914167504E+02,  3.748470282521296E+01,  3.887788885156468E+01,  1.487930227570452E-03,  1.517082328488631E-03,  6.784500992860943E-01,
2460132.086000000, A.D. 2023-Jul-06 14:03:50.4000,  1.740258219124418E-02,  1.457957462072858E-03,  1.147132617558042E+00,  3.335251104036876E+02,  2.308343499221227E+02,  2.460131873769292E+06,  5.328495318882217E+02,  1.130870334344927E+02,  1.149056822466745E+02,  1.483779048925429E-03,  1.509600635778001E-03,  6.756128671527459E-01,
2460143.044000000, A.D. 2023-Jul-17 13:03:21.6000,  1.559675647573217E-02,  1.463198764862518E-03,  1.167591800093010E+00,  3.459983427661704E+02,  2.237378450950387E+02,  2.460143352483061E+06,  5.314507270863351E+02,  1.960564528920992E+02,  1.955712290816727E+02,  1.486381495071178E-03,  1.509564225279837E-03,  6.773911138925158E-01,
2460154.002000000, A.D. 2023-Jul-28 12:02:52.8000,  1.685679732905642E-02,  1.462861682971864E-03,  1.289255319562272E+00,  3.563865996762866E+02,  2.219876539423842E+02,  2.460154160990502E+06,  5.306140128491593E+02,  2.756374118964076E+02,  2.737114836883005E+02,  1.487943647474396E-03,  1.513025611976929E-03,  6.784592778976217E-01,
2460164.960000000, A.D. 2023-Aug-08 11:02:24.0000,  1.881095056103128E-02,  1.456687107862546E-03,  1.488348093847630E+00,  2.904892774447089E+00,  2.362727278547954E+02,  2.460164991626779E+06,  5.324000215524380E+02,  3.431619021496418E+02,  3.425231509467785E+02,  1.484614110497321E-03,  1.512541113132096E-03,  6.761832934383950E-01,
2460175.918000000, A.D. 2023-Aug-19 10:01:55.2000,  1.857547130145791E-02,  1.459017989444970E-03,  1.723984681256954E+00,  6.110874566645879E+00,  2.539777664799442E+02,  2.460175822836311E+06,  5.313159241694869E+02,  5.056198329117549E+01,  5.223028086938223E+01,  1.486632896143080E-03,  1.514247802841189E-03,  6.775629783028334E-01,
2460186.876000000, A.D. 2023-Aug-30 09:01:26.4000,  1.634593521336656E-02,  1.461331570322404E-03,  1.978194631617092E+00,  6.768770233759038E+00,  2.658008268827534E+02,  2.460186638415590E+06,  5.318618949448944E+02,  1.263620944204930E+02,  1.278522507302786E+02,  1.485615342462276E-03,  1.509899114602148E-03,  6.768674413821264E-01,
2460197.834000000, A.D. 2023-Sep-10 08:00:57.6000,  1.530328541884129E-02,  1.464757514138986E-03,  2.225766723910349E+00,  5.774420129162892E+00,  2.717311863673622E+02,  2.460198117118619E+06,  5.308399160579139E+02,  2.097093359487432E+02,  2.088544823389597E+02,  1.487521479912748E-03,  1.510285445686511E-03,  6.781705540785378E-01,
2460208.792000000, A.D. 2023-Sep-21 07:00:28.8000,  1.728036376995799E-02,  1.459711302622313E-03,  2.465516171643959E+00,  3.642150281988780E+00,  2.853806446121706E+02,  2.460208930274136E+06,  5.319887338554605E+02,  2.864397171696589E+02,  2.845291629285751E+02,  1.485379195456122E-03,  1.511047088289931E-03,  6.767060599027849E-01,
2460219.750000000, A.D. 2023-Oct-02 06:00:00.0000,  1.970238350164595E-02,  1.456967738343243E-03,  2.680141201783783E+00,  6.907119500143626E-01,  3.096650647884686E+02,  2.460219762280747E+06,  5.315210362453109E+02,  3.534725246567391E+02,  3.532094371618455E+02,  1.486250413978936E-03,  1.515533089614629E-03,  6.773015091614372E-01,
2460230.708000000, A.D. 2023-Oct-13 04:59:31.2000,  1.899838391721876E-02,  1.461226919229722E-03,  2.871208488339016E+00,  3.572283261461457E+02,  3.344351840382392E+02,  2.460230593974613E+06,  5.297689836504777E+02,  6.040711350041398E+01,  6.232228129260098E+01,  1.489525496466070E-03,  1.517824073702419E-03,  6.795414814951019E-01,
2460241.666000000, A.D. 2023-Oct-24 03:59:02.4000,  1.640661993762396E-02,  1.460241088050418E-03,  3.027408805711228E+00,  3.533545564688140E+02,  3.464452757743267E+02,  2.460241402011254E+06,  5.324085110319667E+02,  1.405498553746914E+02,  1.417257413332832E+02,  1.484598328587587E-03,  1.508955569124755E-03,  6.761725114089788E-01,
2460252.624000000, A.D. 2023-Nov-04 02:58:33.6000,  1.611790406065564E-02,  1.462626051242763E-03,  3.150911559572700E+00,  3.492606207487165E+02,  3.539600971274173E+02,  2.460252877236535E+06,  5.313406834609175E+02,  2.254451266616879E+02,  2.241474758927836E+02,  1.486586713265014E-03,  1.510547375287265E-03,  6.775314053784094E-01,
2460263.582000000, A.D. 2023-Nov-15 01:58:04.8000,  1.823212602925406E-02,  1.459744033038923E-03,  3.234138721944762E+00,  3.449465480451222E+02,  1.088269189610336E+01,  2.460263692925094E+06,  5.311982094549049E+02,  3.010767887428266E+02,  2.992664087343571E+02,  1.486852515488218E-03,  1.513960997937512E-03,  6.777131277784578E-01,
2460274.540000000, A.D. 2023-Nov-26 00:57:36.0000,  1.976548652136140E-02,  1.457549207612802E-03,  3.280136901633140E+00,  3.405996834835598E+02,  3.720832272082781E+01,  2.460274526043380E+06,  5.311517129195388E+02,  7.413082507620212E+00,  7.712642513412559E+00,  1.486939286028889E-03,  1.516329364444975E-03,  6.777724541660931E-01,
2460285.498000000, A.D. 2023-Dec-06 23:57:07.2000,  1.819819812547917E-02,  1.459426237740513E-03,  3.285307569284989E+00,  3.361382742921419E+02,  6.040303308879416E+01,  2.460285353212503E+06,  5.313992693026507E+02,  7.693997036351250E+01,  7.898145167817088E+01,  1.486477448863997E-03,  1.513528659987481E-03,  6.774567087237887E-01,
2460296.456000000, A.D. 2023-Dec-17 22:56:38.4000,  1.586720880431671E-02,  1.461393126333285E-03,  3.249879751141290E+00,  3.317692926693203E+02,  7.211641449566092E+01,  2.460296159275377E+06,  5.322165849606776E+02,  1.579217659156144E+02,  1.585928365324509E+02,  1.484955220888178E-03,  1.508517315443071E-03,  6.764163503596911E-01,
2460307.414000000, A.D. 2023-Dec-28 21:56:09.6000,  1.603069369703423E-02,  1.464801728684338E-03,  3.175362293872591E+00,  3.274227193283460E+02,  8.141922592148627E+01,  2.460307638017685E+06,  5.302278091418917E+02,  2.412195937384917E+02,  2.396251275444471E+02,  1.488666078607663E-03,  1.512530428530987E-03,  6.789534494288700E-01,
2460318.372000000, A.D. 2024-Jan-08 20:55:40.8000,  1.792136136387074E-02,  1.457673780399175E-03,  3.061579584675625E+00,  3.232898354490048E+02,  1.031548691261186E+02,  2.460318462382965E+06,  5.325830302419553E+02,  3.118635665509839E+02,  3.103111421475380E+02,  1.484273990954057E-03,  1.510874201508938E-03,  6.759509401500272E-01,
2460329.330000000, A.D. 2024-Jan-19 19:55:12.0000,  1.877195902481922E-02,  1.457248782392190E-03,  2.913825768451967E+00,  3.193233937576799E+02,  1.291521875990187E+02,  2.460329295806172E+06,  5.321239604838230E+02,  1.819535521293912E+01,  1.888233949582792E+01,  1.485127535637814E-03,  1.513006288883437E-03,  6.765340911780728E-01,
2460340.288000000, A.D. 2024-Jan-30 18:54:43.2000,  1.752893811725909E-02,  1.461439164505106E-03,  2.729826943572812E+00,  3.157715639020885E+02,  1.505354692905200E+02,  2.460340121096178E+06,  5.308440805631571E+02,  8.859990611098962E+01,  9.060863878565968E+01,  1.487513700102783E-03,  1.513588235700460E-03,  6.781652337878316E-01,
2460351.246000000, A.D. 2024-Feb-10 17:54:14.4000,  1.571262866204698E-02,  1.462112612447092E-03,  2.522958572647387E+00,  3.126768192505660E+02,  1.601962706829205E+02,  2.460350925814909E+06,  5.319490954827520E+02,  1.703221695319608E+02,  1.706190991291326E+02,  1.485452983572902E-03,  1.508793354698713E-03,  6.767564848912742E-01,
2460362.204000000, A.D. 2024-Feb-21 16:53:45.6000,  1.651271493316511E-02,  1.461980393909723E-03,  2.287777617142045E+00,  3.102972304652172E+02,  1.683295360466621E+02,  2.460362405658241E+06,  5.313727046127334E+02,  2.528443148462102E+02,  2.510475263134948E+02,  1.486526990341691E-03,  1.511073586773659E-03,  6.774905765292734E-01,
2460373.162000000, A.D. 2024-Mar-03 15:53:16.8000,  1.874316223383114E-02,  1.457095384165160E-03,  2.041941192191612E+00,  3.089718782116472E+02,  1.868223226769638E+02,  2.460373229672030E+06,  5.322314218921025E+02,  3.239828194152034E+02,  3.226955803797285E+02,  1.484927623518261E-03,  1.512759862871361E-03,  6.763974940077507E-01,
2460384.120000000, A.D. 2024-Mar-14 14:52:48.0000,  1.948906143459266E-02,  1.459018318910862E-03,  1.786472067660677E+00,  3.091478291191203E+02,  2.083650388996678E+02,  2.460384062369809E+06,  5.305740287270906E+02,  3.057708269852232E+01,  3.173738375694567E+01,  1.488018400942638E-03,  1.517018482974414E-03,  6.785104066697012E-01,
2460395.078000000, A.D. 2024-Mar-25 13:52:19.2000,  1.770229473062434E-02,  1.459234786445718E-03,  1.545685720942819E+00,  3.116470723024232E+02,  2.202699863237726E+02,  2.460394881713175E+06,  5.319065928657091E+02,  1.044062562804208E+02,  1.063598665970885E+02,  1.485532113755221E-03,  1.511829441064723E-03,  6.768105619079806E-01,
2460406.036000000, A.D. 2024-Apr-05 12:51:50.4000,  1.617310730373264E-02,  1.460521034326310E-03,  1.333550416408460E+00,  3.172117756841576E+02,  2.198484250118416E+02,  2.460406359755335E+06,  5.324449973232635E+02,  1.876180914961052E+02,  1.873772313063255E+02,  1.484530505487219E-03,  1.508539976648128E-03,  6.761261760553892E-01,
2460416.994000000, A.D. 2024-Apr-16 11:51:21.6000,  1.709088372381968E-02,  1.463526872567608E-03,  1.190624020196114E+00,  3.267241509312973E+02,  2.162581919135594E+02,  2.460417163889527E+06,  5.300629304754726E+02,  2.699478595803742E+02,  2.679898086527209E+02,  1.488974767181204E-03,  1.514422661794800E-03,  6.791646412192526E-01,
2460427.952000000, A.D. 2024-Apr-27 10:50:52.8000,  1.919538315566029E-02,  1.457398789143406E-03,  1.141436491838047E+00,  3.388493209805632E+02,  2.241152758204364E+02,  2.460427992915087E+06,  5.316974605172973E+02,  3.382455520214687E+02,  3.374117693467192E+02,  1.485921624056451E-03,  1.514444458969496E-03,  6.770767715342293E-01,
2460438.910000000, A.D. 2024-May-08 09:50:24.0000,  1.884640954611116E-02,  1.458807160414182E-03,  1.209214580768599E+00,  3.509072263217022E+02,  2.353576535441497E+02,  2.460438828520515E+06,  5.312110580638565E+02,  4.328280327534211E+01,  4.478909528070234E+01,  1.486828540003943E-03,  1.514849919593704E-03,  6.776967356668329E-01,
