            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  8.931686255550080E-02,  1.400849480816877E+00,  1.843358784786771E+00,  4.943672511212988E+01,  2.849418184089541E+02,  2.459752623080863E+06,  5.169621867273191E-01,  1.992810670029950E+02,  1.962261326388063E+02,  1.538240276138034E+00,  1.675631071459190E+00,  6.963758844317339E+02,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  8.988420897553771E-02,  1.399592756076160E+00,  1.843599280183923E+00,  4.942545952131057E+01,  2.845716769413947E+02,  2.459751581258208E+06,  5.171749615562351E-01,  2.054209250264529E+02,  2.014113585192881E+02,  1.537818341225266E+00,  1.676043926374373E+00,  6.960893832074183E+02,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  9.055330968483043E-02,  1.398108400146096E+00,  1.843866284088221E+00,  4.941498787417789E+01,  2.842679367768509E+02,  2.459750657094580E+06,  5.174276683123897E-01,  2.114935534072789E+02,  2.065573993885948E+02,  1.537317596550470E+00,  1.676526792954844E+00,  6.957494197675085E+02,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  9.130796638000710E-02,  1.396418629575572E+00,  1.844157675357824E+00,  4.940536369054484E+01,  2.840402374663228E+02,  2.459749870994395E+06,  5.177220655552752E-01,  2.174892385266940E+02,  2.116615295813147E+02,  1.536734754912072E+00,  1.677050880248572E+00,  6.953537891298630E+02,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  9.212959686968944E-02,  1.394548797852159E+00,  1.844471260739653E+00,  4.939663746330218E+01,  2.838963635318283E+02,  2.459749239685385E+06,  5.180602361338404E-01,  2.234001121664707E+02,  2.167229041961139E+02,  1.536065933027220E+00,  1.677583068202282E+00,  6.948998878713290E+02,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  9.299745097878229E-02,  1.392527111056032E+00,  1.844804760223949E+00,  4.938885686216094E+01,  2.838421523205421E+02,  2.459748776088585E+06,  5.184445553781905E-01,  2.292202412010679E+02,  2.217426438986530E+02,  1.535306722741588E+00,  1.678086334427144E+00,  6.943847635498655E+02,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  9.388883162810753E-02,  1.390384358641364E+00,  1.845155786037628E+00,  4.938206684321652E+01,  2.838814445620603E+02,  2.459748489275669E+06,  5.188776449887199E-01,  2.349456746206554E+02,  2.267238703326208E+02,  1.534452291477234E+00,  1.678520224313104E+00,  6.938051840869463E+02,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  9.477932848622492E-02,  1.388153653398533E+00,  1.845521812885892E+00,  4.937630961549104E+01,  2.840160600770607E+02,  2.459748384478937E+06,  5.193623091188962E-01,  2.405744657255057E+02,  2.316717081204643E+02,  1.533497518430685E+00,  1.678841383462838E+00,  6.931577314702406E+02,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  9.564307123412555E-02,  1.385870187341161E+00,  1.845900160100138E+00,  4.937162408800021E+01,  2.842457779205433E+02,  2.459748463115789E+06,  5.199014422634073E-01,  2.461066905491000E+02,  2.365932727459758E+02,  1.532437186313574E+00,  1.679004185285986E+00,  6.924389331037989E+02,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  9.645301443201403E-02,  1.383570988882785E+00,  1.846288001664135E+00,  4.936804488634161E+01,  2.845683077820677E+02,  2.459748722803018E+06,  5.204979061881487E-01,  2.515444743143902E+02,  2.414976554438797E+02,  1.531266232948636E+00,  1.678961477014486E+00,  6.916454335742665E+02,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  9.718129358606091E-02,  1.381294604142251E+00,  1.846682331426298E+00,  4.936560185514165E+01,  2.849792430350713E+02,  2.459749157335451E+06,  5.211543846952551E-01,  2.568920359379317E+02,  2.463959116391887E+02,  1.529980043976772E+00,  1.678665483811293E+00,  6.907741939281771E+02,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  9.779968265534499E-02,  1.379080696333359E+00,  1.847079913408870E+00,  4.936431912477789E+01,  2.854719716233272E+02,  2.459749756584661E+06,  5.218731933970241E-01,  2.621557773438271E+02,  2.513010754481427E+02,  1.528574829581364E+00,  1.678068962829369E+00,  6.898227472782334E+02,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  9.828016921980764E-02,  1.376969565197839E+00,  1.847477301813666E+00,  4.936421337192354E+01,  2.860375351509758E+02,  2.459750506304333E+06,  5.226560293029454E-01,  2.673444253759836E+02,  2.562282081840598E+02,  1.527048112057653E+00,  1.677126658917466E+00,  6.887895285167261E+02,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  9.859569425463827E-02,  1.375001486720859E+00,  1.847870857352941E+00,  4.936529219707617E+01,  2.866644456829287E+02,  2.459751387851698E+06,  5.235036765669882E-01,  2.724692159072644E+02,  2.611944686246460E+02,  1.525399288595460E+00,  1.675797090470061E+00,  6.876742535234783E+02,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  9.872110053552186E-02,  1.373215812315497E+00,  1.848256749602073E+00,  4.936755237748066E+01,  2.873384623587974E+02,  2.459752377823058E+06,  5.244156663809036E-01,  2.775441199034484E+02,  2.662192018764708E+02,  1.523630269311125E+00,  1.674044726306753E+00,  6.864783473850642E+02,
