            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  3.565507980941157E-01,  1.060952570090096E-01,  1.549366041080917E+02,  4.508636151945891E+01,  2.659642496997969E+02,  2.459136827892249E+06,  4.548685248744281E-01,  1.536446296078157E+02,  1.664828169177578E+02,  1.648852103550015E-01,  2.236751637009934E-01,  7.914374820710716E+02,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  3.578139326936559E-01,  1.059922802819948E-01,  1.550409647582242E+02,  4.595530547470926E+01,  2.676348770843929E+02,  2.459140175198107E+06,  4.541908759131821E-01,  1.568724424627347E+02,  1.681942259501008E+02,  1.650491744963894E-01,  2.241060687107839E-01,  7.926183001281017E+02,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  3.600095788836556E-01,  1.056328391145769E-01,  1.551241186640862E+02,  4.684707571309349E+01,  2.692867183806016E+02,  2.459143951744430E+06,  4.541718599827849E-01,  1.601274887469056E+02,  1.699183502528726E+02,  1.650537814774166E-01,  2.244747238402564E-01,  7.926514866280918E+02,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  3.631287711938322E-01,  1.050199473980772E-01,  1.551853121846300E+02,  4.775536893423086E+01,  2.709130096628568E+02,  2.459148140977157E+06,  4.548080995233446E-01,  1.634302980638641E+02,  1.716578662014179E+02,  1.648998143548421E-01,  2.247796813116069E-01,  7.915426316666153E+02,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  3.671454585735681E-01,  1.041625949126808E-01,  1.552241002646637E+02,  4.867360448720964E+01,  2.725079222532342E+02,  2.459152717272799E+06,  4.560858578493082E-01,  1.668000515985868E+02,  1.734141994652749E+02,  1.645916843353955E-01,  2.250207737581102E-01,  7.893250663320168E+02,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  3.720171143313424E-01,  1.030753715799424E-01,  1.552403517467908E+02,  4.959499915897980E+01,  2.740664425294952E+02,  2.459157646166984E+06,  4.579813457715545E-01,  1.702544888151324E+02,  1.751878045595973E+02,  1.641372303803961E-01,  2.251990891808498E-01,  7.860582168330749E+02,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  3.776857023755689E-01,  1.017778936057986E-01,  1.552342551180300E+02,  5.051264982927749E+01,  2.755841979441308E+02,  2.459162884772687E+06,  4.604610729262550E-01,  1.738098854052107E+02,  1.769785004448660E+02,  1.635474132513373E-01,  2.253169328968760E-01,  7.818250470385706E+02,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  3.840789745514882E-01,  1.002940713471395E-01,  1.552063241980904E+02,  5.141961860289859E+01,  2.770572608473892E+02,  2.459168382430608E+06,  4.634822351449130E-01,  1.774810527245948E+02,  1.787858263036979E+02,  1.628359273400444E-01,  2.253777833329493E-01,  7.767287992978671E+02,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  3.911119693974638E-01,  9.865128639498411E-02,  1.551574033381038E+02,  5.230902409613167E+01,  2.784819512080584E+02,  2.459944970840903E+06,  4.669931029981895E-01,  1.812813467868564E+02,  1.806094004780406E+02,  1.620187644308953E-01,  2.253862424668065E-01,  7.708893293899367E+02,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  3.986887857644470E-01,  9.687950009661120E-02,  1.550886709908890E+02,  5.317413821978460E+01,  2.798546514356860E+02,  2.459944357535830E+06,  4.709334744526058E-01,  1.852226782198691E+02,  1.824492696641032E+02,  1.611137424399679E-01,  2.253479847833245E-01,  7.644391820276729E+02,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  4.067045943480329E-01,  9.501034102910455E-02,  1.550016407121402E+02,  5.400848337010578E+01,  2.811716558110277E+02,  2.459943343976709E+06,  4.752352022988759E-01,  1.893154862815664E+02,  1.843062223247975E+02,  1.601400248914764E-01,  2.252697087538483E-01,  7.575196413450778E+02,
