            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  2.010167428448976E-04,  1.567872980647840E-04,  2.477702965595697E+01,  7.940034737998332E+01,  3.522735902242663E+02,  2.459310733546149E+06,  2.851128405943271E+02,  2.181432042063413E+02,  2.181289800412676E+02,  1.568188212734532E-04,  1.568503444821224E-04,  1.262657968155935E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  2.241741135188788E-04,  1.567826765697941E-04,  2.476963926774052E+01,  7.941181828723529E+01,  1.230225471890665E+01,  2.459320903213016E+06,  2.851155410594159E+02,  8.290788820710981E+01,  8.293338100558351E+01,  1.568178310680577E-04,  1.568529855663214E-04,  1.262646008920919E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  2.756677212558543E-04,  1.567745480887681E-04,  2.476204636403394E+01,  7.942291149505461E+01,  3.617456041754709E+00,  2.459332234816165E+06,  2.851156866369428E+02,  3.363878122310117E+02,  3.363751553744542E+02,  1.568177776881959E-04,  1.568610072876236E-04,  1.262645364225128E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  2.124462449671597E-04,  1.567853750574287E-04,  2.475438195731361E+01,  7.943257705918145E+01,  3.514400252781088E+02,  2.459343554170389E+06,  2.851131969631544E+02,  2.333611603832011E+02,  2.333416290953475E+02,  1.568186905993872E-04,  1.568520061413457E-04,  1.262656389933867E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  2.146343353925956E-04,  1.567841163776194E-04,  2.474700537150411E+01,  7.944178189147904E+01,  1.256784043991715E+01,  2.459353727681784E+06,  2.851156943595359E+02,  9.703006441522066E+01,  9.705447399038974E+01,  1.568177748565035E-04,  1.568514333353875E-04,  1.262645330025339E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  2.753388428578270E-04,  1.567745457247913E-04,  2.473957895341215E+01,  7.945047077079205E+01,  6.405635913050880E+00,  2.459365068120621E+06,  2.851158337771439E+02,  3.479907440539766E+02,  3.479841769304603E+02,  1.568177237353842E-04,  1.568609017459771E-04,  1.262644712609641E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  2.251232762402148E-04,  1.567832620771259E-04,  2.473237129574529E+01,  7.945787390425585E+01,  3.514398518382836E+02,  2.459376377682965E+06,  2.851135378940581E+02,  2.477556571585773E+02,  2.477317823595948E+02,  1.568185655863860E-04,  1.568538690956462E-04,  1.262654880084186E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  2.058732700909455E-04,  1.567854318398235E-04,  2.472553701140626E+01,  7.946512526214738E+01,  1.203137198757488E+01,  2.459386549304674E+06,  2.851158537388356E+02,  1.119636630251601E+02,  1.119855400278825E+02,  1.568177164159102E-04,  1.568500009919970E-04,  1.262644624208648E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  2.728648290439960E-04,  1.567748638050427E-04,  2.471880618033928E+01,  7.947183467040891E+01,  9.151842020513438E+00,  2.459397901247444E+06,  2.851160244306561E+02,  3.596443338385702E+02,  3.596441396760211E+02,  1.568176538273454E-04,  1.568604438496480E-04,  1.262643868294946E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  2.383334420077470E-04,  1.567810757272949E-04,  2.471251065188833E+01,  7.947764385850409E+01,  3.522024572851142E+02,  2.459409203844010E+06,  2.851138509128731E+02,  2.613950823769889E+02,  2.613680800060222E+02,  1.568184508084464E-04,  1.568558258895979E-04,  1.262653493849413E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  1.987967438465231E-04,  1.567864817330271E-04,  2.470659918634368E+01,  7.948360341499547E+01,  1.070413474392212E+01,  2.459419368130687E+06,  2.851160169439688E+02,  1.276947147018570E+02,  1.277127376594149E+02,  1.568176565725313E-04,  1.568488314120356E-04,  1.262643901449940E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  2.682114060694933E-04,  1.567755032716637E-04,  2.470093671749802E+01,  7.948912822198058E+01,  1.176245753132500E+01,  2.459430733879323E+06,  2.851162706879042E+02,  1.143905788388364E+01,  1.144515537583282E+01,  1.568175635308748E-04,  1.568596237900858E-04,  1.262642777739140E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  2.514237288072382E-04,  1.567789220620418E-04,  2.469582298776726E+01,  7.949429315206886E+01,  3.536282108718174E+02,  2.459442032316365E+06,  2.851141260631961E+02,  2.743755620091136E+02,  2.743468342575457E+02,  1.568183499163231E-04,  1.568577777706045E-04,  1.262652275321516E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  1.942287258396722E-04,  1.567871360135320E-04,  2.469105108352459E+01,  7.949985620757059E+01,  8.718920300634386E+00,  2.459452184638951E+06,  2.851161862419845E+02,  1.440866150727997E+02,  1.440996675909596E+02,  1.568175944951000E-04,  1.568480529766680E-04,  1.262643151709598E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  2.614876741567370E-04,  1.567764443331193E-04,  2.468664273291781E+01,  7.950524657067592E+01,  1.412343385331460E+01,  2.459463565630757E+06,  2.851165798649978E+02,  2.348483681407290E+01,  2.349678135089918E+01,  1.568174501634297E-04,  1.568584559937402E-04,  1.262641408544039E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  2.638257806827856E-04,  1.567768939359394E-04,  2.468277647627700E+01,  7.951087338661021E+01,  3.556095079348383E+02,  2.459474862737837E+06,  2.851143531791628E+02,  2.868003576870410E+02,  2.867714131021373E+02,  1.568182666375604E-04,  1.568596393391814E-04,  1.262651269519847E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  1.927660410942863E-04,  1.567872992763643E-04,  2.467917164477387E+01,  7.951708573176830E+01,  6.342915470714715E+00,  2.459484999782530E+06,  2.851163665776997E+02,  1.608676351667538E+02,  1.608748733429350E+02,  1.568175283704825E-04,  1.568477574646007E-04,  1.262642353089517E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  2.529753577462155E-04,  1.567776413147903E-04,  2.467597657989418E+01,  7.952353083545307E+01,  1.610256290840008E+01,  2.459496396054632E+06,  2.851169560382671E+02,  3.590916006848527E+01,  3.592616643263962E+01,  1.568173122304526E-04,  1.568569831461149E-04,  1.262639742659438E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  2.750536714384758E-04,  1.567750700711732E-04,  2.467319030945345E+01,  7.953075959011845E+01,  3.580464815044687E+02,  2.459507694774913E+06,  2.851145253836257E+02,  2.987645527085035E+02,  2.987369185883315E+02,  1.568182034937925E-04,  1.568613369164118E-04,  1.262650506899341E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  1.946231682686662E-04,  1.567869361660360E-04,  2.467054538384280E+01,  7.953870364500705E+01,  3.934697161622461E+00,  2.459517814836053E+06,  2.851165626485676E+02,  1.776743626362883E+02,  1.776752674136256E+02,  1.568174564762552E-04,  1.568479767864745E-04,  1.262641484787164E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  2.431588214857053E-04,  1.567790181269402E-04,  2.466824669276667E+01,  7.954735649907862E+01,  1.755588282646400E+01,  2.459529224662898E+06,  2.851173995673777E+02,  4.885118913733855E+01,  4.887217497346785E+01,  1.568171496002257E-04,  1.568552810735113E-04,  1.262637778494912E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  2.846806017691938E-04,  1.567735172084049E-04,  2.466610036482603E+01,  7.955717599677125E+01,  8.542104824837669E-01,  2.459540528145951E+06,  2.851146431901472E+02,  3.103484392664573E+02,  3.103235716233621E+02,  1.568181602966465E-04,  1.568628033848880E-04,  1.262649985184769E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  1.995513703379077E-04,  1.567860858604867E-04,  2.466392153642670E+01,  7.956774981247203E+01,  1.843341465159608E+00,  2.459551893679826E+06,  2.851167739884592E+02,  1.941533246175953E+02,  1.941477346105020E+02,  1.568173789833556E-04,  1.568486721062245E-04,  1.262640548867083E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  2.327472129058504E-04,  1.567804653346050E-04,  2.466188959964391E+01,  7.957942920337047E+01,  1.834485535635480E+01,  2.459562050983693E+06,  2.851179056169900E+02,  6.244547063884009E+01,  6.246911943662938E+01,  1.568169640459231E-04,  1.568534627572411E-04,  1.262635537466391E+00,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  2.922931652582845E-04,  1.567722943522374E-04,  2.465965161379491E+01,  7.959235827247819E+01,  3.963986112845296E+00,  2.459573362621870E+06,  2.851147224870328E+02,  3.216173230217402E+02,  3.215965200730581E+02,  1.568181312201817E-04,  1.568639680881259E-04,  1.262649634013105E+00,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  2.069121184188009E-04,  1.567848531176519E-04,  2.465714977058702E+01,  7.960588551485185E+01,  2.977100088523021E-01,  2.459584711843824E+06,  2.851169879820596E+02,  2.100729927445203E+02,  2.100611140625676E+02,  1.568173005175067E-04,  1.568497479173615E-04,  1.262639601196447E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  2.226560618457142E-04,  1.567818437835205E-04,  2.465447936854975E+01,  7.962062086883181E+01,  1.837382756635798E+01,  2.459594874687466E+06,  2.851184621381843E+02,  7.678597554566852E+01,  7.681081608244254E+01,  1.568167599857303E-04,  1.568516761879401E-04,  1.262633072934870E+00,
