            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  6.182812406654923E-03,  1.207517275925156E-03,  2.571685270829023E+00,  3.407221060980412E+02,  1.188258337340269E+02,  2.459419782512890E+06,  7.190815821662422E+02,  2.407996449354879E+01,  2.437109203307197E+01,  1.215029575861244E-03,  1.222541875797332E-03,  5.006386047539912E-01,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  7.483003550638110E-03,  1.209145701814257E-03,  2.589171227828180E+00,  3.367576699704732E+02,  1.486456227492186E+02,  2.459430778343271E+06,  7.162215991045698E+02,  3.568892553774517E+02,  3.568422842824444E+02,  1.218261960389458E-03,  1.227378218964660E-03,  5.026377317440259E-01,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  5.416508997415929E-03,  1.207034834293415E-03,  2.534539182790989E+00,  3.329602814885412E+02,  1.681170085192385E+02,  2.459441760043883E+06,  7.203450947891009E+02,  3.397987261658592E+02,  3.395830216252763E+02,  1.213608354866890E-03,  1.220181875440366E-03,  4.997604656493136E-01,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  6.206288975179955E-03,  1.210318978838282E-03,  2.415413558004242E+00,  3.298974331568012E+02,  1.702620920123362E+02,  2.459452718941656E+06,  7.165607909019770E+02,  3.392615437595755E+02,  3.390078710225941E+02,  1.217877478405630E-03,  1.225435977972979E-03,  5.023998027394813E-01,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  5.239446568233980E-03,  1.209803176709771E-03,  2.250400790710797E+00,  3.281690162586566E+02,  1.997737070806241E+02,  2.459463717427618E+06,  7.180657157249688E+02,  3.101464080235923E+02,  3.096855245434049E+02,  1.216175262012695E-03,  1.222547347315618E-03,  5.013468713466416E-01,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  3.246450756667239E-03,  1.211443403526939E-03,  2.072044377703242E+00,  3.284921021102296E+02,  2.129277670041488E+02,  2.459474696116701E+06,  7.187625346702168E+02,  2.952274915280339E+02,  2.948903764681308E+02,  1.215389104404578E-03,  1.219334805282217E-03,  5.008608304343178E-01,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  1.962354581695646E-03,  1.213515766938069E-03,  1.921301641970863E+00,  3.312707498925510E+02,  2.261745148524091E+02,  2.459485678426515E+06,  7.183079761645677E+02,  2.778065213934831E+02,  2.775836624347992E+02,  1.215901797401091E-03,  1.218287827864113E-03,  5.011777843846777E-01,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  7.931922423243758E-04,  1.216975332763236E-03,  1.842697691586320E+00,  3.361700172920990E+02,  1.827382077497024E+02,  2.459496584862059E+06,  7.165043853365936E+02,  3.149590593645456E+02,  3.148946972269188E+02,  1.217941394428903E-03,  1.218907456094569E-03,  5.024393532928373E-01,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  8.506229599589668E-04,  1.214174944523618E-03,  1.863180222201399E+00,  3.416658826405646E+02,  1.816725592891608E+01,  2.459507323300686E+06,  7.189226600865501E+02,  1.126546875583981E+02,  1.127446040885293E+02,  1.215208628884488E-03,  1.216242313245357E-03,  5.007492738602232E-01,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  3.947553045864719E-03,  1.212388497663377E-03,  1.974830589408287E+00,  3.458060329449798E+02,  5.729288735622193E+01,  2.459518343307588E+06,  7.171649209543792E+02,  6.791007621450689E+01,  6.833000258804627E+01,  1.217193433308440E-03,  1.221998368953503E-03,  5.019765879247466E-01,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  3.966403501825473E-03,  1.212400466838723E-03,  2.142309988028926E+00,  3.475672536383398E+02,  8.178919177928381E+01,  2.459529339733189E+06,  7.171339425869792E+02,  4.035083968925131E+01,  4.064623837559593E+01,  1.217228486168785E-03,  1.222056505498846E-03,  5.019982720401449E-01,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  4.907109015183426E-03,  1.208008446289696E-03,  2.319692513772667E+00,  3.469765969556331E+02,  7.401759796956355E+01,  2.459540288380375E+06,  7.200272264490768E+02,  4.724791639204481E+01,  4.766254435807343E+01,  1.213965507375057E-03,  1.219922568460419E-03,  4.999810934586383E-01,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  6.890100453695195E-03,  1.209486119579207E-03,  2.468825478715264E+00,  3.446134527364846E+02,  1.015456533743323E+02,  2.459551283125961E+06,  7.165608448089833E+02,  2.069000567892973E+01,  2.097122594609502E+01,  1.217877417324863E-03,  1.226268715070518E-03,  5.023997649438502E-01,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  6.517214037988675E-03,  1.208140136244678E-03,  2.564191882602182E+00,  3.411607923143940E+02,  1.196397373697187E+02,  2.459562263500908E+06,  7.181629408917731E+02,  4.667407065890321E+00,  4.728674066821021E+00,  1.216065495362166E-03,  1.223990854479654E-03,  5.012789988202021E-01,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  6.407146070288935E-03,  1.208022160144559E-03,  2.590893311716135E+00,  3.372299900075951E+02,  1.356591577569691E+02,  2.459573240302871E+06,  7.183875164433339E+02,  3.511617711140336E+02,  3.510480645929842E+02,  1.215812045514185E-03,  1.223601930883812E-03,  5.011222936923022E-01,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  5.641033391831226E-03,  1.208748031748171E-03,  2.544312253770075E+00,  3.333753361278319E+02,  1.486026563279586E+02,  2.459584212949738E+06,  7.185707935120141E+02,  3.406347051661388E+02,  3.404189260988438E+02,  1.215605301847178E-03,  1.222462571946185E-03,  5.009944785544376E-01,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  6.160516160958395E-03,  1.210113545208106E-03,  2.431462683323793E+00,  3.301752697905029E+02,  1.705595794924951E+02,  2.459595199053262E+06,  7.167927868390657E+02,  3.205382185154458E+02,  3.200868687934637E+02,  1.217614680122822E-03,  1.225115815037539E-03,  5.022371968718308E-01,
