            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  6.966975576496741E-03,  1.585875526291256E-03,  2.805233715168027E+01,  1.695163391194149E+02,  2.331918590760614E+02,  2.459343256599466E+06,  2.611211427241399E+02,  3.217197798887704E+02,  3.212217943492033E+02,  1.597001798819251E-03,  1.608128071347246E-03,  1.378670437193668E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  5.569507926007360E-03,  1.581169800993800E-03,  2.805202619207349E+01,  1.695152718125061E+02,  2.534548497221013E+02,  2.459354294437244E+06,  2.628415549628438E+02,  3.004828828189730E+02,  2.999309378395595E+02,  1.590025460398040E-03,  1.598881119802281E-03,  1.369646439851913E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  4.568167987336526E-03,  1.584897213602030E-03,  2.805154746253573E+01,  1.695152167717592E+02,  2.385665112960719E+02,  2.459365200252596E+06,  2.623105630256676E+02,  3.142917033358278E+02,  3.139155070741901E+02,  1.592170515983527E-03,  1.599443818365025E-03,  1.372418997723600E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  6.498774063742670E-03,  1.587253379321390E-03,  2.805121220633205E+01,  1.695130164614638E+02,  2.362234847072901E+02,  2.459376153718167E+06,  2.609656618055627E+02,  3.157093863161525E+02,  3.151863269622955E+02,  1.597636055079441E-03,  1.608018730837492E-03,  1.379491836240987E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  6.072253443977505E-03,  1.582193067014559E-03,  2.805066847538817E+01,  1.695132321649077E+02,  2.584274265337178E+02,  2.459387199031236E+06,  2.623875061020904E+02,  2.925582150735334E+02,  2.919137610437471E+02,  1.591859239765553E-03,  1.601525412516547E-03,  1.372016546626006E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  4.091635944819543E-03,  1.584164011487393E-03,  2.804994500876217E+01,  1.695162619472634E+02,  2.577230045345077E+02,  2.459398158201231E+06,  2.626812056386169E+02,  2.921753893609288E+02,  2.917403676460136E+02,  1.590672464118013E-03,  1.597180916748633E-03,  1.370482517486498E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  5.542367886797176E-03,  1.588513358607362E-03,  2.804943143015995E+01,  1.695163000456880E+02,  2.401669111481347E+02,  2.459409054275166E+06,  2.610317087290712E+02,  3.087659581054690E+02,  3.082686066702855E+02,  1.597366551686875E-03,  1.606219744766388E-03,  1.379142793619949E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  6.124213761935901E-03,  1.583629170637582E-03,  2.804904464392248E+01,  1.695157863477992E+02,  2.618797862069484E+02,  2.459420097891272E+06,  2.620101231765931E+02,  2.861416330680566E+02,  2.854660940093275E+02,  1.593387415777381E-03,  1.603145660917180E-03,  1.373992713088274E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  4.378251114064744E-03,  1.582348193415523E-03,  2.804860845413301E+01,  1.695168096856487E+02,  2.782822020163450E+02,  2.459431121226839E+06,  2.630199099848336E+02,  2.686724280102726E+02,  2.681709220545333E+02,  1.589306576705575E-03,  1.596264959995627E-03,  1.368717676242679E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  4.443088891984068E-03,  1.589218726591459E-03,  2.804809646195746E+01,  1.695154200769996E+02,  2.508979000605869E+02,  2.459441980587174E+06,  2.612905915268313E+02,  2.950465102604878E+02,  2.945841651172275E+02,  1.596311279505579E-03,  1.603403832419699E-03,  1.377776359632270E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  5.842746974631517E-03,  1.585938319743845E-03,  2.804771409027112E+01,  1.695138259390046E+02,  2.633257872160358E+02,  2.459452989275353E+06,  2.615491629612580E+02,  2.817247818088543E+02,  2.810682620918932E+02,  1.595259014524713E-03,  1.604579709305580E-03,  1.376414269210737E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  4.899176637444634E-03,  1.581592871893005E-03,  2.804728258883118E+01,  1.695162950931143E+02,  2.883136591010654E+02,  2.459464044593775E+06,  2.630018028371157E+02,  2.556951221805787E+02,  2.551519544745101E+02,  1.589379522919726E-03,  1.597166173946447E-03,  1.368811909715151E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  3.466983962208724E-03,  1.589400866674730E-03,  2.804672116039239E+01,  1.695183129635179E+02,  2.689871865184608E+02,  2.459474934827551E+06,  2.616299842970483E+02,  2.739688531185723E+02,  2.735724030325100E+02,  1.594930465017785E-03,  1.600460063360839E-03,  1.375989074674502E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  5.014129498821872E-03,  1.588650793127431E-03,  2.804636894675233E+01,  1.695186783530949E+02,  2.662005063289390E+02,  2.459485886138372E+06,  2.612058203958027E+02,  2.758555823945453E+02,  2.752836472886886E+02,  1.596656636266826E-03,  1.604662479406222E-03,  1.378223499975978E+00,
